id_klientit,emri,mosha,gjinia,ka_veture,ka_shtepi,numri_femijeve,te_ardhurat_neto_vjetore,numri_diteve_te_punesuar,lloji_profesionit,numri_anetarve_familjes,punetor_migrant,pagesat_vjetore_te_borxhit,limiti_kreditit,perdorimi_limitit_kreditit(%),piket_kreditit,mospagesat_meparshme,mospagesa_6_muajt_fundit,mospagesa_kreditit
49847,Qkeu Qeku,42,M,Jo,Jo,0.0,87705.23,890.0,Panjohur,2.0,Jo,24841.03,10654.52,61,853.0,0,Jo,Jo
43417,Erion Lishi,42,F,Jo,Po,0.0,119828.76,10697.0,Staf mjekësor,2.0,Jo,13678.02,31378.5,33,900.0,0,Jo,Jo
41921,Margjela PreÃ§etaj,38,F,Jo,Po,0.0,74732.26,365251.0,Panjohur,1.0,Jo,17928.17,10393.21,63,897.0,0,Jo,Jo
31612,Itcom Shkoder,53,M,Po,Po,2.0,238962.28,325.0,Punëtorë të thjeshtë,4.0,Jo,32663.85,79113.09,40,682.0,0,Jo,Jo
53656,Hile Ndoci,48,M,Jo,Po,2.0,193446.56,2647.0,Staf i shitjeve,4.0,Po,29488.23,73408.86,32,669.0,0,Jo,Jo
61049,Mehmet Bardhoshi,26,F,Jo,Po,1.0,132821.82,1008.0,Punëtorë të thjeshtë,3.0,Jo,28878.91,42496.21,28,890.0,0,Jo,Jo
36228,Semi Kraja,44,M,Jo,Jo,0.0,269769.69,946.0,Panjohur,1.0,Jo,23261.03,31725.59,73,635.0,1,Po,Po
57074,Muhamed Babaj,35,M,Po,Jo,0.0,137262.97,3615.0,Punëtorë të thjeshtë,1.0,Jo,22980.32,36133.96,86,741.0,0,Jo,Jo
27640,Gjoke Skollaj,43,M,Po,Jo,0.0,171589.8,1524.0,Kontabilist,1.0,Jo,15166.84,58384.09,33,695.0,0,Jo,Jo
21415,Elis Lishi,26,M,Po,Jo,1.0,355255.58,1879.0,Staf i shitjeve,3.0,Po,48874.21,87357.9,24,681.0,0,Jo,Jo
60209,Gjergj Lulashi,46,M,Jo,Jo,0.0,54352.57,3309.0,Punëtorë të thjeshtë,2.0,Jo,18619.11,9359.19,35,710.0,0,Jo,Jo
38751,Ahi Gjergj,40,F,Jo,Jo,0.0,96384.15,2505.0,Staf sigurimi,2.0,Po,16905.18,21850.81,83,879.0,0,Jo,Jo
14613,Bukurije Lugjaj,34,M,Jo,Po,2.0,128213.66,2472.0,Staf qëndror,4.0,Po,25202.9,20149.47,62,941.0,0,Jo,Jo
768,Kole Lulaj,47,F,Po,Jo,0.0,134599.39,2279.0,Punëtorë të thjeshtë,2.0,Jo,11301.48,31360.14,39,861.0,0,Jo,Jo
33182,Bruna Celhyka,32,M,Jo,Po,0.0,139836.12,256.0,Punëtorë të thjeshtë,2.0,Po,29392.02,28269.13,62,743.0,0,Jo,Jo
61389,Albert Gjolaj,24,M,Po,Po,0.0,248615.23,1587.0,Menaxher,1.0,Jo,23012.05,40188.69,67,701.0,0,Jo,Jo
64249,Bledar Rukaj,55,F,Po,Po,0.0,156448.13,213.0,Punëtorë të thjeshtë,2.0,Po,22563.2,42612.06,99,677.0,0,Jo,Po
65816,Loreta GuÃ§e,39,M,Jo,Po,0.0,184124.22,3283.0,Panjohur,1.0,Jo,17394.61,65363.55,56,852.0,0,Jo,Jo
10217,Andre Milo,48,M,Jo,Po,0.0,257302.44,11025.0,Staf mjekësor,2.0,Jo,22571.41,59607.54,98,764.0,0,Jo,Jo
52654,Enri Ilir Veshta,49,M,Jo,Po,0.0,196668.39,,Menaxher,2.0,Jo,58032.65,45727.83,91,768.0,0,Jo,Jo
56571,Gezim Kulici,52,F,Jo,Po,0.0,74177.69,365246.0,Panjohur,2.0,Jo,35565.23,11912.53,65,919.0,0,Jo,Jo
22048,Halam Halam Gali,48,M,Jo,Po,0.0,249973.53,2047.0,Panjohur,1.0,Jo,52681.53,58122.15,25,826.0,0,Jo,Jo
27360,Jani Kokaj,32,M,Jo,Po,4.0,188867.65,108.0,Staf i shitjeve,5.0,Po,23355.12,29486.29,51,779.0,0,Jo,Jo
60253,Albert Bracaj,54,M,Po,Jo,0.0,312673.23,236.0,Shofer,1.0,Jo,35640.66,73150.59,51,680.0,0,Jo,Jo
20201,Zamir Deliu,53,M,Jo,Po,2.0,125222.98,3906.0,Punëtorë të thjeshtë,4.0,Jo,15198.5,21885.63,67,664.0,0,Jo,Jo
60569,Lazer Vasa,25,F,Jo,Jo,0.0,325993.98,2054.0,Staf i shitjeve,2.0,Jo,19678.89,99664.81,66,707.0,0,Jo,Jo
21534,Elizabeta Lazri,48,M,Jo,Po,1.0,161702.24,2170.0,Staf mjekësor,3.0,Jo,34375.3,24684.58,98,671.0,0,Jo,Jo
38501,Mnm Cujaj,55,M,Jo,Po,0.0,261820.83,365244.0,Panjohur,1.0,Jo,33975.43,31040.93,32,726.0,0,Jo,Jo
23799,Refik Harlicaj,40,M,Jo,Po,1.0,97820.82,491.0,Staf i shitjeve,2.0,Jo,23974.22,19813.01,76,845.0,0,Jo,Jo
53850,Leonardo Gj,39,M,Jo,Po,2.0,171986.42,5303.0,Staf qëndror,4.0,Jo,15178.12,24841.4,1,808.0,0,Jo,Jo
14473,Edmond Ulaj,30,M,Jo,Po,0.0,162273.61,365247.0,Panjohur,2.0,Jo,9847.74,24461.43,20,785.0,0,Jo,Jo
52985,Artin Lazri,38,M,Jo,Jo,,51311.72,365248.0,Panjohur,2.0,Jo,12126.38,14329.52,24,837.0,0,Jo,Jo
26789,Klodi Avdyli,39,M,Jo,Jo,0.0,149505.16,723.0,Shofer,2.0,Jo,12667.77,26451.81,70,685.0,0,Jo,Po
52095,Ergest Lamce,45,M,Po,Po,1.0,233650.34,3125.0,Shofer,3.0,Jo,54384.08,50574.83,59,743.0,0,Jo,Jo
53639,Edlira Pupa Makri,43,M,Jo,Po,1.0,79567.18,1651.0,Punëtorë të thjeshtë,3.0,Jo,19340.77,20753.8,50,652.0,0,Jo,Jo
13250,Hajri Hykaj,52,M,Jo,Po,0.0,141654.06,365245.0,Panjohur,2.0,Jo,25146.28,34809.83,0,825.0,0,Jo,Jo
53313,Zef Kukaj,46,M,Jo,Po,0.0,156723.96,174.0,Staf qëndror,2.0,Jo,67417.7,32287.08,39,654.0,0,Jo,Jo
36791,Lulzim Delishaj,50,M,Jo,Po,0.0,175913.79,365243.0,Panjohur,1.0,Jo,46278.39,41028.77,80,809.0,0,Jo,Jo
35328,Altin Kadiu,46,M,Po,Po,0.0,315154.9,6175.0,Stafi i teknologjisë së lartë,2.0,Jo,42730.88,52767.96,17,818.0,0,Jo,Jo
14627,Alkjardo Alba,38,M,Jo,Jo,1.0,110870.73,1497.0,Sekretar,3.0,Po,11110.43,38986.78,49,852.0,0,Jo,Jo
22591,Angji Kodra,32,F,Po,Po,0.0,433371.32,4222.0,Kontabilist,2.0,Jo,56159.85,145779.94,12,901.0,0,Jo,Jo
18677,Florina Lazri,38,M,Jo,Po,0.0,303672.79,2213.0,Panjohur,2.0,Po,41126.91,45167.11,40,750.0,0,Jo,Jo
5869,Ervin Nurja,29,F,Jo,Jo,0.0,108086.82,746.0,Staf i shitjeve,2.0,Jo,11462.65,25817.69,20,789.0,0,Jo,Jo
34446,Juvelta Duri,53,M,Jo,Po,0.0,165227.74,1464.0,Stafi i teknologjisë së lartë,2.0,Jo,24691.97,26432.22,9,760.0,0,Jo,Jo
30252,Feri Divaa,25,F,Jo,Po,0.0,202608.28,2751.0,Staf i shitjeve,2.0,Jo,12772.43,23825.89,13,878.0,0,Jo,Jo
27120,Fjordina Nallbani,29,F,Po,Po,0.0,185742.7,2254.0,Punëtorë të pakualifikuar,2.0,Jo,32493.56,29660.9,67,718.0,0,Jo,Jo
17596,Donika Lasku Ndreca,39,M,Jo,Jo,0.0,115708.93,1131.0,Stafi i teknologjisë së lartë,2.0,Po,27935.29,14254.21,98,568.0,1,Po,Po
16378,Alfred Buni,41,F,Jo,Po,2.0,380949.46,483.0,Panjohur,3.0,Jo,26728.07,63212.31,79,784.0,0,Jo,Jo
24384,File Toma,46,M,Po,Po,0.0,277107.94,1475.0,Kontabilist,1.0,Po,23648.08,103452.28,12,711.0,0,Jo,Jo
51911,Juve Juventus,33,F,Po,Po,2.0,319112.52,260.0,Punëtorë të thjeshtë,4.0,Po,54082.79,42832.88,80,887.0,0,Jo,Jo
47912,Desara Paja,49,M,Po,Po,0.0,166044.52,1219.0,Staf i shitjeve,2.0,Po,50036.61,24295.71,77,853.0,0,Jo,Jo
26729,Pllum Loshi,43,F,Po,Jo,0.0,338681.61,817.0,Staf qëndror,1.0,Jo,69531.97,36558.39,73,833.0,0,Jo,Jo
54163,Elizabeta Martini,50,M,Jo,Po,2.0,154323.83,4545.0,Sekretar,4.0,Jo,21675.32,55963.5,8,760.0,0,Jo,Jo
44075,Seid Pervizi,51,M,Po,Po,2.0,208956.98,939.0,Staf qëndror,4.0,Po,63205.17,48108.37,95,687.0,0,Jo,Jo
8169,Markeljan Hiluku,41,F,Po,Po,0.0,262176.68,365248.0,Panjohur,2.0,Jo,25236.16,32794.26,49,767.0,0,Jo,Jo
6105,Rafaela Zekatrinaj,50,F,Jo,Po,0.0,114449.21,365250.0,Panjohur,1.0,Jo,29162.04,21883.88,71,923.0,0,Jo,Jo
42403,Jeta Hysa,26,F,Jo,Po,1.0,176872.21,1952.0,Punëtorë të thjeshtë,3.0,Jo,44801.32,57829.95,82,619.0,1,Po,Po
18663,Indriti Hebo,28,M,Po,Po,1.0,254780.83,1845.0,Punëtorë të thjeshtë,2.0,Po,38818.44,41464.03,77,785.0,0,Jo,Jo
41047,Fatmir Qerreti,29,M,Po,Po,2.0,830158.81,258.0,Menaxher,4.0,Jo,73519.47,99176.31,68,807.0,0,Jo,Jo
27956,Rexho Sela,41,M,Po,Jo,1.0,137032.0,817.0,Staf i shitjeve,3.0,Po,24139.47,53171.51,71,693.0,0,Jo,Jo
52206,Fadil Hasaj,50,M,Jo,Po,0.0,163521.69,2647.0,Panjohur,2.0,Jo,55727.92,25148.92,18,781.0,0,Jo,Jo
71,Hydri Salja,31,M,Jo,Po,0.0,189654.63,2443.0,Kontabilist,2.0,Jo,91634.9,36718.32,9,684.0,0,Jo,Jo
37550,Beni Avullija,23,F,Po,Po,3.0,372001.89,330.0,Punëtorë të thjeshtë,5.0,Po,53424.85,64949.85,71,761.0,0,Jo,Jo
16777,Dorjan Ethemi,42,M,Jo,Po,0.0,91073.32,4344.0,Staf gatimi,2.0,Jo,31610.18,13062.25,0,786.0,0,Jo,Jo
24890,Andi Gjoka,23,F,Po,Po,2.0,98152.57,390.0,Staf mjekësor,4.0,Jo,9738.74,22691.9,8,775.0,0,Jo,Jo
11653,Blerta Erta,45,F,Po,Jo,0.0,525083.01,365251.0,Panjohur,2.0,Jo,59015.75,70053.39,88,755.0,0,Jo,Jo
47685,Era Orest,36,M,Jo,Po,0.0,133022.0,365241.0,Panjohur,1.0,Jo,15063.76,20291.05,36,928.0,0,Jo,Jo
29915,Fatjon Delaj,51,F,Jo,Po,0.0,115743.23,1437.0,Punëtorë të thjeshtë,2.0,Po,12237.4,17200.85,87,915.0,0,Jo,Jo
19679,Rovena Danaj,33,M,Jo,Jo,0.0,60865.67,224.0,Staf mjekësor,2.0,Po,18485.83,7639.86,95,870.0,0,Jo,Jo
20909,Ridi Kurtulaj,49,M,Jo,Po,0.0,110919.64,3514.0,Punëtorë të thjeshtë,1.0,Jo,31663.74,26212.09,86,518.0,0,Jo,Po
24855,Paulin PreÃ§i,31,M,Po,Po,0.0,220505.28,1514.0,Shofer,2.0,Jo,15836.34,77023.79,77,707.0,0,Jo,Jo
8365,Skender Flutura,24,M,Jo,Po,0.0,280412.96,6524.0,Panjohur,2.0,Jo,53949.55,40381.04,3,863.0,0,Jo,Jo
56304,Sokol Kodra,37,M,Po,Po,1.0,228254.67,2256.0,Staf sigurimi,3.0,Jo,37850.55,82888.77,76,560.0,1,Po,Po
65314,Artur Dema,34,M,Jo,Po,2.0,279178.87,4095.0,Staf sigurimi,4.0,Jo,12114.75,92001.47,45,838.0,0,Jo,Jo
25659,Jetmir Semi Cafi,45,F,Jo,Jo,0.0,286205.39,2086.0,Panjohur,2.0,Jo,34369.79,56096.84,18,754.0,0,Jo,Jo
63336,Kuci Perpunja,34,M,Po,Jo,0.0,149132.68,365246.0,Panjohur,2.0,Jo,54773.16,19534.69,47,879.0,0,Jo,Jo
56343,Ilir Bobi,30,M,Po,Jo,1.0,261583.33,2092.0,Panjohur,3.0,Jo,17276.32,30901.61,15,693.0,0,Jo,Jo
58276,Ziber Cuku,26,F,Jo,Po,0.0,248312.3,365247.0,Panjohur,1.0,Jo,21247.4,42698.45,91,693.0,0,Jo,Jo
53011,Antonete Velaj,51,M,Jo,Po,0.0,151298.46,365247.0,Panjohur,1.0,Jo,15870.02,18178.25,62,681.0,0,Jo,Jo
34292,Dekorenikolin Antoneta Velaj,26,M,,Po,0.0,187720.05,1446.0,Shofer,2.0,Jo,29262.25,45844.47,75,807.0,0,Jo,Jo
8477,Gezim Dedeli,48,F,Jo,Jo,0.0,127118.53,5447.0,Menaxher,2.0,Jo,16840.42,24453.65,38,914.0,0,Jo,Jo
34205,Veprore Guri Avdiasi,50,M,Jo,Jo,0.0,98319.22,2676.0,Punëtorë të thjeshtë,2.0,Po,23447.29,21274.78,97,693.0,0,Jo,Jo
24031,Kristjan Koqeku,34,M,Po,Po,1.0,257236.6,1693.0,Punëtorë të thjeshtë,3.0,Jo,57056.91,45921.6,25,813.0,0,Jo,Jo
5667,Fredi Shele,44,M,Jo,Po,0.0,211504.67,753.0,Stafi i teknologjisë së lartë,2.0,Jo,33970.9,29128.03,81,801.0,0,Jo,Jo
14487,Ermal Brahimaj,39,M,Po,Jo,1.0,216286.14,523.0,Staf qëndror,3.0,Jo,38380.9,59615.35,62,924.0,0,Jo,Jo
11899,Eri Muho,44,M,Jo,Po,0.0,255844.06,365246.0,Panjohur,1.0,Jo,31199.02,81867.0,70,808.0,0,Jo,Jo
18133,Ergent Dervishi,55,M,Jo,Po,0.0,144894.57,977.0,Stafi i teknologjisë së lartë,1.0,Jo,46664.96,23543.27,32,886.0,0,Jo,Jo
7519,Shkurt Dedaj,37,M,Po,Po,,191248.47,365244.0,Panjohur,3.0,Jo,53100.56,36234.81,21,722.0,0,Jo,Jo
57476,Shesim Shtepi,41,F,Po,Jo,1.0,672540.54,1974.0,Menaxher,2.0,Jo,45958.96,151877.91,25,882.0,0,Jo,Jo
46394,Dyshi Gega,37,M,Jo,Po,0.0,379334.06,6169.0,Staf mjekësor,2.0,Jo,46902.47,129463.84,25,735.0,0,Jo,Jo
2532,Fatjon Lusha,33,F,Po,Po,0.0,413576.43,7270.0,Staf qëndror,2.0,Jo,27023.62,144642.18,77,834.0,0,Jo,Jo
43683,Denisa Ergi,27,M,,Jo,0.0,96015.91,365251.0,Panjohur,1.0,Jo,21916.13,19744.96,94,746.0,0,Jo,Jo
44407,Luan Hoxha,23,F,Jo,Jo,0.0,127617.04,365241.0,Panjohur,2.0,Jo,7444.01,20559.04,28,677.0,0,Jo,Jo
65092,Megi Meksi,35,F,Jo,Po,0.0,114573.61,5399.0,Staf i shitjeve,2.0,Jo,11077.85,16073.98,42,812.0,0,Jo,Jo
5877,Manjola Arnautu,38,M,Jo,Po,0.0,50919.35,365245.0,Panjohur,1.0,Jo,3369.88,11324.93,29,793.0,0,Jo,Jo
32925,Eduart Veis Noizy,31,M,Jo,Jo,1.0,242769.95,2812.0,Punëtorë të thjeshtë,3.0,Po,51833.31,87127.89,62,767.0,0,Jo,Jo
59587,Elton Zejnuni,47,F,Jo,Po,0.0,556660.11,984.0,Menaxher,1.0,Jo,89341.11,182029.69,66,902.0,0,Jo,Jo
61975,Erta Bora,39,F,Jo,Po,0.0,149431.14,8210.0,Punëtorë të thjeshtë,1.0,Jo,6034.85,41490.6,3,700.0,0,Jo,Jo
52642,Melisa Murra,51,M,Po,Po,0.0,183852.22,3467.0,Staf qëndror,2.0,Jo,60625.61,31885.46,72,874.0,0,Jo,Jo
44984,Milner Milder,44,F,Jo,Po,0.0,249666.46,1049.0,Menaxher,2.0,Jo,44318.2,31586.99,95,818.0,0,Jo,Jo
39845,Eneda Tarifa,40,M,,Po,0.0,171542.8,4061.0,Staf qëndror,2.0,Jo,29225.1,19988.58,85,939.0,0,Jo,Jo
23444,Klardi Danaj,28,M,Jo,Po,0.0,100240.11,221.0,Punëtorë të thjeshtë,2.0,Jo,13111.66,12424.57,4,654.0,0,Jo,Jo
32763,Iljon Hysaj,39,M,Po,Po,1.0,210492.2,2509.0,Panjohur,3.0,Po,36428.56,31766.21,28,936.0,0,Jo,Jo
10378,Marsid Murra,27,F,Jo,Po,0.0,126231.2,365242.0,Panjohur,2.0,Jo,42924.29,17830.97,24,897.0,0,Jo,Jo
65774,Une Tine,54,M,Po,Po,2.0,416246.89,1926.0,Punëtorë të thjeshtë,4.0,Po,38443.77,135797.95,50,790.0,0,Jo,Jo
26924,Tea Foni,34,F,Po,Po,0.0,300902.63,8039.0,Staf qëndror,1.0,Jo,53024.0,36159.56,43,673.0,0,Jo,Jo
36892,Arbesa Vanesa,47,M,Jo,Po,1.0,124915.77,299.0,Panjohur,2.0,Jo,13948.9,16059.01,96,690.0,0,Jo,Po
16091,Bledar Bala,34,M,Jo,Jo,0.0,195321.9,365246.0,Panjohur,1.0,Jo,21735.42,52632.9,36,911.0,0,Jo,Jo
3769,Gresti Subashi,38,M,Jo,Po,0.0,75873.53,500.0,Staf sigurimi,2.0,Po,63486.41,13531.11,34,728.0,0,Jo,Jo
34507,GÃ«zim Tirona,26,M,Po,Po,0.0,72567.35,668.0,Punëtorë të thjeshtë,1.0,Po,9536.08,18631.88,40,836.0,0,Jo,Jo
24708,Enea Prifti,55,F,Jo,Po,,284604.05,1872.0,Staf pastrimi,1.0,Jo,40531.49,52435.3,15,871.0,0,Jo,Jo
15822,Nastasia Kristuli Prifti,43,M,Jo,Jo,0.0,166493.59,467.0,Punëtorë të thjeshtë,1.0,Po,35821.59,59370.37,18,721.0,0,Jo,Jo
64491,Vladimir Vladikeq,47,M,Po,Po,0.0,222587.39,1539.0,Shofer,2.0,Jo,9940.51,83470.94,94,595.0,1,Po,Po
35676,Nikolin Gjergji,26,M,Po,Po,1.0,260765.18,252.0,Staf i shitjeve,3.0,Jo,27596.56,48103.1,88,583.0,1,Po,Po
6521,Arlindi Lekiqi,27,M,Po,Jo,0.0,72230.17,3512.0,Staf pastrimi,2.0,Jo,13919.59,15723.2,14,893.0,0,Jo,Jo
29343,Bardhi Mullaj,38,M,Po,Jo,0.0,50061.73,365249.0,Panjohur,2.0,Jo,11666.34,18589.06,78,887.0,0,Jo,Jo
56770,Marin Marin,32,M,Jo,Jo,0.0,261725.14,3761.0,Staf i shitjeve,2.0,Jo,43173.77,60422.85,26,701.0,0,Jo,Jo
26253,Gjok Mani,31,F,Jo,Jo,0.0,84832.28,365248.0,Panjohur,2.0,Jo,17509.95,19737.4,87,798.0,0,Jo,Jo
49749,Moza Mimoza,30,F,Po,Po,1.0,335118.34,428.0,Stafi i teknologjisë së lartë,3.0,Po,50056.89,36488.64,38,692.0,0,Jo,Jo
14642,Sara Kraja,53,M,Po,Jo,0.0,288851.23,365243.0,Panjohur,1.0,Jo,68417.34,47106.38,74,697.0,0,Jo,Jo
55972,Erjon Sherifi,26,F,Jo,Jo,0.0,146932.31,1794.0,Staf gatimi,2.0,Po,22765.82,25616.79,63,730.0,0,Jo,Jo
25099,Vila Antigone Tirana,33,F,Po,Po,0.0,200678.54,1352.0,Panjohur,2.0,Jo,36879.28,38739.29,41,686.0,0,Jo,Jo
25445,Laura Hyska,29,M,Jo,Po,1.0,86675.06,1225.0,Staf gatimi,3.0,Jo,25399.26,16191.27,81,849.0,0,Jo,Jo
29014,Valmir Kotrri,38,M,Jo,Po,0.0,139980.17,365246.0,Panjohur,2.0,Jo,23015.74,17734.18,19,885.0,0,Jo,Jo
47653,Eri Shehu,47,F,Po,Po,0.0,222879.43,365251.0,Panjohur,2.0,Jo,33374.64,36089.15,11,749.0,0,Jo,Jo
13888,Ana Xhita Buneci Bedo,23,M,Jo,Po,0.0,220219.41,365251.0,Panjohur,1.0,Jo,39478.78,48848.79,68,681.0,0,Jo,Jo
58281,Bujar Dyrmishi,40,M,Jo,Po,1.0,119634.79,122.0,Punëtorë të thjeshtë,2.0,Jo,21479.26,34031.86,51,650.0,0,Jo,Jo
12943,Robert Bardhi,41,M,Jo,Po,1.0,204645.46,6770.0,Staf mjekësor,2.0,Jo,40010.3,34073.87,83,938.0,0,Jo,Jo
13459,Dritan Gazioni,27,F,Po,Po,0.0,151148.24,1973.0,Panjohur,1.0,Jo,30606.51,18461.74,4,742.0,0,Jo,Jo
1417,Anxhela Seferi,44,M,Jo,Po,2.0,119658.4,1130.0,Staf gatimi,3.0,Jo,25923.22,14197.51,94,897.0,0,Jo,Jo
17898,Ilirjan Allkoci,27,M,Jo,Po,1.0,129788.29,350.0,Staf i shërbimeve private,2.0,Po,10287.93,42171.7,75,616.0,1,Po,Po
40901,Roland Dorri,42,M,Jo,Jo,0.0,75683.13,365249.0,Panjohur,2.0,Jo,19140.68,15496.39,72,928.0,0,Jo,Jo
40195,Arben Vasija,34,M,Jo,Po,0.0,161057.54,4538.0,Punëtorë të thjeshtë,1.0,Jo,22773.23,46739.73,88,755.0,0,Jo,Jo
17586,Refik Zagani,28,M,Po,Po,0.0,219421.93,365243.0,Panjohur,1.0,,86440.76,38826.18,12,662.0,0,Jo,Jo
610,Ale Sandro,35,M,Po,Po,0.0,309470.54,440.0,Staf i shitjeve,1.0,Po,32725.3,77498.65,8,835.0,0,Jo,Jo
42984,Nikolin Perzefi,29,F,Jo,Po,0.0,169188.97,634.0,Staf i shitjeve,2.0,Jo,34098.69,54573.49,5,713.0,0,Jo,Jo
7455,Vloravlora Tiranatirana,43,M,Po,Po,1.0,130094.88,6033.0,Punëtorë të thjeshtë,3.0,Po,19406.39,48303.19,38,801.0,0,Jo,Jo
11993,Ibra Interent Denis Xhani,55,M,Jo,Po,0.0,157674.56,3183.0,Punëtorë të thjeshtë,2.0,Jo,35967.58,32617.46,27,898.0,0,Jo,Jo
65134,Erlin Rroshi,40,M,Po,Po,,252107.32,365248.0,Panjohur,2.0,Jo,37589.07,90469.05,10,889.0,0,Jo,Jo
38485,Xifi Vranezi,49,M,Jo,Po,1.0,145750.06,797.0,Staf qëndror,3.0,Jo,17509.72,36100.83,15,800.0,0,Jo,Jo
22244,Gezim Rrushi,36,M,Jo,Jo,0.0,213397.15,1722.0,Panjohur,1.0,Jo,39424.56,33726.54,32,834.0,0,Jo,Jo
10482,Asterjo Ramaliu,43,M,Jo,Po,0.0,133031.51,11724.0,Kontabilist,2.0,Jo,34320.0,43915.05,72,794.0,0,Jo,Jo
43591,Ardes Allgjata,24,M,Jo,Po,1.0,104874.74,300.0,Staf qëndror,3.0,Jo,16488.4,27921.49,80,661.0,0,Jo,Jo
36874,Gjergji Llaci,41,M,Po,Po,0.0,386635.75,1000.0,Stafi i teknologjisë së lartë,1.0,Jo,43727.88,101827.83,31,720.0,0,Jo,Jo
58443,Plani Done,30,M,Jo,Jo,0.0,200892.19,1730.0,Punëtorë të thjeshtë,2.0,Jo,23286.53,27108.17,60,813.0,0,Jo,Jo
44583,Geni Hoxha,28,M,Jo,Jo,1.0,87361.35,3013.0,Panjohur,3.0,Jo,39163.67,16899.59,85,694.0,0,Jo,Po
30825,Bedri Lina,32,M,Jo,Po,0.0,144856.74,365249.0,Panjohur,2.0,Jo,9007.08,55935.82,7,715.0,0,Jo,Jo
49432,Arbi Mehmeti,49,M,Po,Po,0.0,453574.17,367.0,Menaxher,1.0,Jo,148239.81,73311.69,17,851.0,0,Jo,Jo
49199,Sabjel Babaj,32,M,Po,Jo,0.0,171990.98,365249.0,Panjohur,2.0,Jo,30385.88,35675.71,35,935.0,0,Jo,Jo
58189,Valter Zalla,41,M,Po,Po,0.0,99887.07,5373.0,Punëtorë të thjeshtë,1.0,Po,31052.65,21845.15,59,861.0,0,Jo,Jo
1320,Perparim Llani,28,M,Po,Jo,1.0,169858.17,435.0,Menaxher,3.0,Jo,33084.63,43117.8,99,761.0,0,Jo,Jo
62498,Kukes London,39,F,Po,Po,2.0,122062.59,1971.0,Staf qëndror,4.0,Jo,45836.37,19538.5,97,824.0,0,Jo,Jo
2976,Jona Kasapi,43,M,Jo,Jo,,100068.36,98.0,Kontabilist,4.0,Jo,33404.15,25324.74,44,949.0,0,Jo,Jo
32518,Gleenio Sh,39,M,Jo,Jo,0.0,330243.18,1313.0,Menaxher,2.0,Jo,26444.36,104949.22,10,800.0,0,Jo,Jo
28974,Nail Gjylja,37,F,Jo,Po,0.0,202117.12,11111.0,Shofer,2.0,Jo,60217.41,26186.67,87,899.0,0,Jo,Jo
25884,Eda Tytymce,29,M,Po,Po,1.0,278530.47,365247.0,Panjohur,3.0,Jo,43377.7,59295.41,95,822.0,0,Jo,Jo
58728,Mobileri Amarildo Amarildo Mobileri,26,M,Po,Jo,,194530.99,171.0,Stafi i teknologjisë së lartë,3.0,Jo,26425.74,67751.41,99,717.0,0,Jo,Jo
59635,Gazi Gazi Gjoks,28,M,Jo,Po,0.0,483186.74,365244.0,Panjohur,2.0,Jo,34655.66,57248.31,5,766.0,0,Jo,Jo
1705,Florind Hoxha,53,M,Jo,Po,0.0,874507.97,3202.0,Menaxher,2.0,Po,14327.57,119576.41,88,637.0,1,Po,Po
15840,Kelvin Reci,49,M,Jo,Jo,,88088.32,4085.0,Panjohur,2.0,Jo,15428.98,10863.43,96,730.0,0,Jo,Jo
53147,Mentor Jacaj,37,M,Po,Jo,0.0,200912.72,1585.0,Staf qëndror,2.0,Jo,15028.61,23428.34,51,893.0,0,Jo,Jo
59712,Klodian Novruzaj,30,M,Jo,Jo,2.0,92850.25,4013.0,Punëtorë të thjeshtë,,Jo,33195.43,30104.77,45,915.0,0,Jo,Jo
40246,Nelton Lena,33,M,Po,Po,2.0,304651.13,3750.0,Punëtorë të thjeshtë,4.0,Po,115238.28,43020.94,67,911.0,0,Jo,Jo
7970,Ismet Misiri,44,M,Jo,Po,0.0,208800.34,1228.0,Punëtorë të thjeshtë,2.0,Jo,31580.2,36924.31,63,851.0,0,Jo,Jo
42908,Nardi Leo,30,F,Jo,Po,0.0,194159.21,1114.0,Staf i shitjeve,2.0,Jo,29598.37,35130.81,21,846.0,0,Jo,Jo
33216,Berat Kelmendi,35,F,Po,Jo,0.0,264638.86,365243.0,Panjohur,2.0,Jo,41411.43,93422.53,71,794.0,0,Jo,Jo
45115,Okazione Albania,42,M,Po,Po,1.0,166580.24,1130.0,Shofer,3.0,Jo,19903.79,36404.03,6,777.0,0,Jo,Jo
64480,Eljon Kabashi,42,F,Jo,Po,0.0,58439.66,365250.0,Panjohur,1.0,Jo,6371.33,18758.49,93,637.0,1,Po,Po
15044,Ana Shtishi,51,M,Jo,Jo,0.0,88238.32,1223.0,Staf pastrimi,2.0,Jo,8448.17,29521.5,94,500.0,2,Po,Po
26728,Elion Deliu,52,M,,Po,0.0,301173.98,1840.0,Punëtorë të thjeshtë,2.0,,58331.24,43234.24,58,867.0,0,Jo,Jo
59057,Adri Ana Plaku,28,F,Po,Po,0.0,204565.38,984.0,Staf i shitjeve,2.0,Jo,28435.18,36211.95,71,668.0,0,Jo,Po
12915,Aniserda Isaku,35,M,Po,Jo,0.0,85780.77,365247.0,Panjohur,2.0,Jo,21787.02,21767.94,50,914.0,0,Jo,Jo
29493,Roland Paco,28,M,Jo,Jo,0.0,115080.2,1417.0,Panjohur,2.0,Jo,21755.64,27442.13,60,920.0,0,Jo,Jo
